test_id,gene,locus,sample_1,sample_2,status,value_1,value_2,p_value,q_value,significant
XLOC_004355,"NM_001078650,NM_001078651,NM_025124",chr11:67231818-67236748,Media_Only,Chemical_A+B,OK,17.6149,20.7765,0.08565,0.169044,no
XLOC_023282,"NM_001136024,NM_198270",chrX:17393542-17754113,Media_Only,Chemical_A+B,NOTEST,0.0114618,0.0135188,1,1,no
XLOC_002766,"NM_001098637,NM_138499",chr10:134210701-134231358,Media_Only,Chemical_A+B,OK,5.01865,5.91922,0.0868,0.170686,no
XLOC_017388,NR_038333,chr5:140894587-140998622,Media_Only,Chemical_A+B,NOTEST,0.0353092,0.041644,1,1,no
XLOC_005804,NM_024026,chr13:21727733-21753220,Media_Only,Chemical_A+B,OK,10.8292,12.7715,0.0633,0.133799,no
XLOC_005020,"NM_019094,NM_199040",chr12:93771700-93797024,Media_Only,Chemical_A+B,OK,10.8538,12.8001,0.05495,0.119501,no
XLOC_000621,NM_006784,chr1:118472371-118727848,Media_Only,Chemical_A+B,OK,10.3603,12.2174,0.05305,0.116368,no
XLOC_014399,"NM_001127649,NM_001199319,NM_017929",chr22:18560685-18573797,Media_Only,Chemical_A+B,OK,23.4533,27.6569,0.05405,0.118041,no
XLOC_014425,NM_004782,chr22:21213291-21245501,Media_Only,Chemical_A+B,OK,14.6443,17.269,0.05145,0.113753,no
XLOC_005900,"NM_001142279,NM_024570",chr13:51456514-51544596,Media_Only,Chemical_A+B,OK,7.13552,8.41428,0.09165,0.177988,no
XLOC_013963,"NR_015366,NR_027241",chr20:37049238-37064018,Media_Only,Chemical_A+B,OK,3.25187,3.83435,0.20175,0.325999,no
XLOC_005697,"NM_001040107,NM_001256413,NM_032369",chr12:111051831-111127617,Media_Only,Chemical_A+B,OK,0.291645,0.343828,0.76245,0.842197,no
XLOC_000824,"NM_001166159,NM_004550",chr1:161169104-161184184,Media_Only,Chemical_A+B,OK,92.589,109.154,0.0603,0.129003,no
XLOC_010470,NM_003249,chr19:2785505-2813599,Media_Only,Chemical_A+B,OK,20.6478,24.3412,0.0525,0.115634,no
XLOC_011847,"NM_001098632,NM_001098633,NM_032375",chr19:50372296-50380644,Media_Only,Chemical_A+B,OK,20.9371,24.682,0.06815,0.14175,no
XLOC_006666,"NM_001134875,NM_001134876,NM_001134877,NM_001198983",chr14:105956191-105965585,Media_Only,Chemical_A+B,OK,5.03543,5.93599,0.1139,0.210217,no
XLOC_023938,NM_021963,chrX:72432136-72434710,Media_Only,Chemical_A+B,NOTEST,0.166665,0.196464,1,1,no
XLOC_023248,NM_000351,chrX:7137471-7272682,Media_Only,Chemical_A+B,OK,15.4774,18.2445,0.0532,0.11655,no
XLOC_021903,NM_139278,chr8:22004342-22014344,Media_Only,Chemical_A+B,NOTEST,0.0438398,0.0516766,1,1,no
XLOC_014561,"NM_001193289,NM_001270406,NM_001270411,NM_004900,NM_145699",chr22:39353526-39388784,Media_Only,Chemical_A+B,OK,0.995425,1.17332,0.26855,0.400855,no
XLOC_018070,NM_153042,chr6:18155618-18224084,Media_Only,Chemical_A+B,OK,5.77349,6.80529,0.06585,0.138162,no
XLOC_021635,"NM_001040613,NM_017866",chr8:74888376-74895018,Media_Only,Chemical_A+B,OK,13.233,15.5963,0.065,0.136729,no
XLOC_002522,"NM_003373,NM_014000",chr10:75757871-75879914,Media_Only,Chemical_A+B,OK,18.9245,22.303,0.05265,0.115855,no
XLOC_017188,NM_032175,chr5:72861597-72877794,Media_Only,Chemical_A+B,OK,3.86631,4.55653,0.0798,0.160221,no
XLOC_020986,NM_014817,chr7:28992973-28998029,Media_Only,Chemical_A+B,NOTEST,0.112,0.131994,1,1,no
XLOC_000536,"NM_003672,NM_033312,NM_033313",chr1:100818022-100985833,Media_Only,Chemical_A+B,OK,0.866622,1.02122,0.21605,0.342749,no
XLOC_008641,"NM_022341,NM_032382",chr16:69362523-69377013,Media_Only,Chemical_A+B,OK,18.9638,22.3468,0.17585,0.293715,no
XLOC_004239,"NM_001247999,NM_022349,NM_152851,NM_152852",chr11:59939079-59952139,Media_Only,Chemical_A+B,OK,0.35397,0.417097,0.4371,0.573098,no
XLOC_009607,NM_015194,chr17:30819627-31203902,Media_Only,Chemical_A+B,OK,19.4898,22.9629,0.05295,0.11624,no
XLOC_018870,NM_004275,chr6:41873091-41888877,Media_Only,Chemical_A+B,OK,6.52836,7.69115,0.079,0.159073,no
XLOC_015918,NM_003794,chr3:125165487-125239058,Media_Only,Chemical_A+B,OK,32.7229,38.5494,0.05275,0.115929,no
XLOC_009776,NM_198475,chr17:42431100-42441235,Media_Only,Chemical_A+B,OK,0.324553,0.382339,0.38645,0.524344,no
XLOC_022086,NM_018710,chr8:92006501-92053203,Media_Only,Chemical_A+B,OK,1.56127,1.83913,0.1973,0.320817,no
XLOC_020734,NM_018396,chr7:128116782-128142978,Media_Only,Chemical_A+B,OK,5.29076,6.23181,0.0926,0.179408,no
XLOC_008379,"NM_001145446,NM_001145447,NM_001145448,NM_003454,NM_198087,NM_198088",chr16:3272324-3285457,Media_Only,Chemical_A+B,OK,3.63412,4.2804,0.0904,0.176273,no
XLOC_000604,NM_022836,chr1:114447914-114456708,Media_Only,Chemical_A+B,OK,0.75392,0.887973,0.20825,0.333449,no
XLOC_013546,NR_015432,chr20:18548072-18550203,Media_Only,Chemical_A+B,OK,50.8432,59.8833,0.0815,0.16272,no
XLOC_006503,"NM_145249,NM_206949",chr14:94547638-94569060,Media_Only,Chemical_A+B,OK,8.48978,9.9993,0.16585,0.280815,no
XLOC_013534,"NM_003092,NM_198220",chr20:16710608-16722417,Media_Only,Chemical_A+B,OK,22.5077,26.509,0.06075,0.129786,no
XLOC_001553,NM_017887,chr1:53662100-53686289,Media_Only,Chemical_A+B,OK,20.9403,24.663,0.3212,0.457872,no
XLOC_011679,"NM_020956,NM_181882",chr19:40899670-40919271,Media_Only,Chemical_A+B,OK,0.668819,0.787691,0.1827,0.302116,no
XLOC_007147,"NM_001164269,NM_001164270,NM_002875,NM_133487",chr15:40987326-41024356,Media_Only,Chemical_A+B,OK,0.361363,0.425589,0.3592,0.496455,no
XLOC_007399,NM_001033088,chr15:90808894-90815443,Media_Only,Chemical_A+B,OK,57.6468,67.8861,0.06125,0.130574,no
XLOC_015607,NM_020345,chr3:23933571-23965187,Media_Only,Chemical_A+B,OK,10.739,12.6464,0.7515,0.833804,no
XLOC_014977,NM_004162,chr3:19988571-20053765,Media_Only,Chemical_A+B,OK,22.1975,26.1372,0.05935,0.127538,no
XLOC_015569,"NM_001136232,NM_183352",chr3:10342614-10362858,Media_Only,Chemical_A+B,OK,73.6594,86.7267,0.0575,0.124098,no
XLOC_009466,NM_032356,chr17:7760002-7765600,Media_Only,Chemical_A+B,OK,16.8158,19.7974,0.31145,0.447635,no
XLOC_023042,"NM_001270427,NM_005047",chr9:123578331-123605299,Media_Only,Chemical_A+B,OK,15.3202,18.0363,0.05455,0.11891,no
XLOC_011077,"NM_001031721,NM_024840",chr19:52430687-52449011,Media_Only,Chemical_A+B,OK,1.79106,2.10858,0.16855,0.284282,no
XLOC_003264,NM_001033,chr11:4115923-4160106,Media_Only,Chemical_A+B,OK,10.2566,12.0748,0.0625,0.13259,no
XLOC_009269,NM_004252,chr17:72744750-72765499,Media_Only,Chemical_A+B,OK,228.989,269.574,0.10345,0.195512,no
XLOC_018878,NM_001008739,chr6:42858002-42858554,Media_Only,Chemical_A+B,OK,5.0734,5.97185,0.25915,0.390209,no
XLOC_002886,NM_145011,chr10:38238794-38265453,Media_Only,Chemical_A+B,OK,0.985312,1.15978,0.18895,0.31017,no
XLOC_000629,NM_001271887,chr1:121107151-121129827,Media_Only,Chemical_A+B,OK,0.710105,0.835828,0.3966,0.534216,no
XLOC_003408,NM_018259,chr11:43380434-43516483,Media_Only,Chemical_A+B,OK,16.4651,19.3796,0.05385,0.117752,no
XLOC_012535,NM_152945,chr2:178977181-178994382,Media_Only,Chemical_A+B,OK,4.22987,4.9785,0.1152,0.21211,no
XLOC_011302,NM_003021,chr19:2754711-2783354,Media_Only,Chemical_A+B,OK,23.3956,27.5359,0.0539,0.117806,no
XLOC_008384,NM_152457,chr16:3486109-3493490,Media_Only,Chemical_A+B,OK,1.17398,1.38165,0.24605,0.375554,no
XLOC_007652,"NM_001271885,NM_001271886,NM_024666",chr15:67493012-67819641,Media_Only,Chemical_A+B,OK,12.2093,14.3688,0.08675,0.170612,no
XLOC_001079,NM_001003665,chr1:226736500-226796915,Media_Only,Chemical_A+B,NOTEST,0.00742145,0.0087341,1,1,no
XLOC_005771,NM_178314,chr12:123955908-124018265,Media_Only,Chemical_A+B,OK,2.77719,3.26815,0.11835,0.216594,no
XLOC_007226,"NM_001018090,NM_001018091,NM_001018100,NM_001018102,NM_015532,NM_152451",chr15:57884101-58009755,Media_Only,Chemical_A+B,OK,9.83857,11.5778,0.062,0.13177,no
XLOC_005081,NM_001917,chr12:109273856-109294710,Media_Only,Chemical_A+B,OK,31.925,37.5675,0.05605,0.121458,no
XLOC_002509,NM_019058,chr10:74033676-74035797,Media_Only,Chemical_A+B,OK,167.244,196.793,0.0716,0.147278,no
XLOC_020683,"NM_001204453,NM_002803",chr7:102987970-103086624,Media_Only,Chemical_A+B,OK,42.0298,49.4559,0.0637,0.134603,no
XLOC_013025,"NM_001005753,NM_001193517,NM_001198951,NM_001198952,NM_001198954,NM_005667,NM_016079",chr2:86730552-87005164,Media_Only,Chemical_A+B,OK,67.9408,79.9423,0.11505,0.211862,no
XLOC_021487,"NM_001174159,NM_001174160,NM_022071",chr8:19171080-19253729,Media_Only,Chemical_A+B,OK,8.07341,9.49904,0.065,0.136729,no
XLOC_000214,NM_006600,chr1:27248212-27273362,Media_Only,Chemical_A+B,OK,36.825,43.3227,0.0581,0.125141,no
XLOC_022384,NM_138333,chr9:71320615-71624091,Media_Only,Chemical_A+B,OK,5.26838,6.19789,0.07425,0.151588,no
XLOC_012883,NM_025264,chr2:39963199-40006416,Media_Only,Chemical_A+B,OK,2.19467,2.58164,0.1603,0.273678,no
XLOC_003647,"NM_001032279,NM_005133,NM_024650",chr11:66512206-66614003,Media_Only,Chemical_A+B,OK,11.8209,13.9051,0.08345,0.165758,no
XLOC_017666,"NM_001252226,NM_006622",chr5:57749809-57755966,Media_Only,Chemical_A+B,OK,37.4261,44.0238,0.05495,0.119501,no
XLOC_001812,"NM_001271087,NM_001271088,NM_005997",chr1:151148775-151162689,Media_Only,Chemical_A+B,OK,19.2456,22.6368,0.06735,0.140422,no
XLOC_000145,NM_016183,chr1:19578074-19586622,Media_Only,Chemical_A+B,OK,9.84863,11.5837,0.06895,0.143051,no
XLOC_016655,NM_203462,chr4:6709428-6711606,Media_Only,Chemical_A+B,OK,30.3463,35.6922,0.05655,0.122275,no
XLOC_015325,"NM_001006109,NM_020187",chr3:128997683-129024135,Media_Only,Chemical_A+B,OK,28.0741,33.0176,0.05845,0.125817,no
XLOC_021190,NM_032164,chr7:99090853-99097877,Media_Only,Chemical_A+B,OK,5.06556,5.95734,0.09405,0.181688,no
XLOC_006639,"NM_001969,NM_183004",chr14:103800338-103811361,Media_Only,Chemical_A+B,OK,54.6041,64.2168,0.07265,0.149086,no
XLOC_004972,"NM_003583,NM_006482",chr12:68042511-68056444,Media_Only,Chemical_A+B,OK,2.28759,2.69011,0.08465,0.167403,no
XLOC_013590,NM_014742,chr20:30697308-30755061,Media_Only,Chemical_A+B,OK,19.6096,23.06,0.05495,0.119501,no
XLOC_002313,NM_012341,chr10:1034348-1063708,Media_Only,Chemical_A+B,OK,14.4265,16.964,0.05965,0.127966,no
XLOC_011159,"NM_001077446,NM_024075",chr19:54694118-54698394,Media_Only,Chemical_A+B,OK,13.1419,15.4532,0.0701,0.145006,no
XLOC_023777,NM_006089,chrX:18257432-18372844,Media_Only,Chemical_A+B,OK,0.653655,0.768601,0.2618,0.393222,no
XLOC_006645,"NM_001198953,NM_024071",chr14:104182080-104200005,Media_Only,Chemical_A+B,OK,27.0015,31.7425,0.0603,0.129003,no
XLOC_000908,NM_144696,chr1:179334854-179545084,Media_Only,Chemical_A+B,NOTEST,0.0157366,0.0184978,1,1,no
XLOC_003493,"NM_001142597,NM_006831",chr11:57425215-57429337,Media_Only,Chemical_A+B,OK,6.40948,7.53335,0.0946,0.182472,no
XLOC_005362,NM_001146221,chr12:27915598-27924209,Media_Only,Chemical_A+B,NOTEST,0.0685256,0.0805352,1,1,no
XLOC_014963,NM_016474,chr3:14693252-14714166,Media_Only,Chemical_A+B,OK,4.52256,5.31476,0.09025,0.176104,no
XLOC_001259,"NM_004401,NM_213566",chr1:10520602-10532613,Media_Only,Chemical_A+B,OK,9.90457,11.6395,0.08695,0.170908,no
XLOC_006630,"NM_001242414,NM_001242415,NM_001242416,NM_001242417,NM_001242418,NM_144574,NM_181291,NM_181308",chr14:102606188-102690010,Media_Only,Chemical_A+B,OK,7.24131,8.50906,0.0793,0.159469,no
XLOC_018813,"NM_001014433,NM_001014837,NM_001014838,NM_001014840,NM_015921",chr6:33384318-33386065,Media_Only,Chemical_A+B,OK,78.1058,91.767,0.064,0.135135,no
XLOC_013768,NM_080750,chr20:61448413-61493115,Media_Only,Chemical_A+B,OK,0.951601,1.11796,0.68105,0.782603,no
XLOC_008443,NM_015161,chr16:18802990-18812857,Media_Only,Chemical_A+B,OK,82.2341,96.6099,0.0632,0.133648,no
XLOC_003434,"NM_001184751,NM_024741",chr11:46722316-46727466,Media_Only,Chemical_A+B,OK,6.0399,7.09559,0.0947,0.182614,no
XLOC_006677,NM_138376,chr14:20757300-20774153,Media_Only,Chemical_A+B,OK,2.70225,3.17455,0.15615,0.268103,no
XLOC_019032,"NM_001145128,NM_145025",chr6:109814058-110012415,Media_Only,Chemical_A+B,OK,1.42125,1.66961,0.2132,0.339309,no
XLOC_010944,NM_003370,chr19:46010687-46030240,Media_Only,Chemical_A+B,OK,37.9151,44.5384,0.05895,0.126737,no
XLOC_012978,NM_032319,chr2:73455133-73460356,Media_Only,Chemical_A+B,OK,19.6446,23.0753,0.07925,0.159415,no
XLOC_005442,"NM_001113546,NM_001113547,NM_001243775,NM_016357",chr12:50569562-50677353,Media_Only,Chemical_A+B,OK,12.4758,14.6543,0.0589,0.126669,no
XLOC_006518,"NM_001271904,NM_001271905,NM_001271906,NM_016472",chr14:96829788-96853627,Media_Only,Chemical_A+B,OK,14.9967,17.6152,0.06295,0.133301,no
XLOC_023603,"NM_001114937,NM_002351",chrX:123480131-123507010,Media_Only,Chemical_A+B,NOTEST,0.0306044,0.0359474,1,1,no
XLOC_007309,NM_015492,chr15:75494220-75504510,Media_Only,Chemical_A+B,OK,2.28068,2.6788,0.1074,0.201041,no
XLOC_017490,NM_001144954,chr5:173416161-173433143,Media_Only,Chemical_A+B,NOTEST,0.0262415,0.0308192,1,1,no
XLOC_002099,NM_001031725,chr1:200613164-200639126,Media_Only,Chemical_A+B,OK,7.07266,8.30587,0.0853,0.168521,no
XLOC_015108,NM_203370,chr3:49840686-49842463,Media_Only,Chemical_A+B,OK,0.561927,0.659889,0.4647,0.600474,no
XLOC_000061,NM_004781,chr1:7831328-7841492,Media_Only,Chemical_A+B,OK,32.7028,38.4006,0.0583,0.125514,no
XLOC_008093,NM_153261,chr16:50059188-50070999,Media_Only,Chemical_A+B,OK,7.87682,9.24908,0.0905,0.176419,no
XLOC_006812,"NM_001134999,NM_001135000,NM_006832",chr14:53323988-53417815,Media_Only,Chemical_A+B,OK,32.9453,38.6823,0.06705,0.140027,no
XLOC_006258,NM_005615,chr14:21249209-21250626,Media_Only,Chemical_A+B,OK,1.07251,1.25925,0.36225,0.499422,no
XLOC_010366,NM_145020,chr18:47753562-47792865,Media_Only,Chemical_A+B,NOTEST,0.205126,0.240806,1,1,no
XLOC_015776,NM_015576,chr3:55542335-56502391,Media_Only,Chemical_A+B,NOTEST,0.0036887,0.00433031,1,1,no
XLOC_006801,"NM_006575,NM_198794",chr14:50885210-50999376,Media_Only,Chemical_A+B,OK,7.12695,8.36579,0.0689,0.142969,no
XLOC_007903,"NM_001042428,NM_003456",chr16:3160460-3170518,Media_Only,Chemical_A+B,OK,4.72604,5.54746,0.1363,0.241795,no
XLOC_004394,NM_006645,chr11:72465773-72504750,Media_Only,Chemical_A+B,OK,168.268,197.505,0.07955,0.159857,no
XLOC_006458,"NM_017926,NM_017972",chr14:76618258-76669134,Media_Only,Chemical_A+B,OK,4.89791,5.74886,0.09065,0.176588,no
XLOC_009865,NM_000250,chr17:56347216-56358296,Media_Only,Chemical_A+B,NOTEST,0.142864,0.167685,1,1,no
XLOC_018860,NM_145063,chr6:41034530-41040188,Media_Only,Chemical_A+B,OK,22.7687,26.7242,0.07055,0.145677,no
XLOC_015336,"NM_001001485,NM_001001486,NM_001001487,NM_001199179,NM_001199180,NM_001199181,NM_001199182,NM_001199183,NM_001199184,NM_001199185,NM_014382",chr3:130569368-130745646,Media_Only,Chemical_A+B,OK,26.1347,30.6735,0.0759,0.154257,no
XLOC_023537,"NM_001006639,NM_001006640,NM_004780",chrX:102883647-102885876,Media_Only,Chemical_A+B,OK,7.58448,8.90002,0.1204,0.219711,no
XLOC_017580,NM_001332,chr5:10971951-11904110,Media_Only,Chemical_A+B,NOTEST,0.126164,0.148039,1,1,no
XLOC_017182,"NM_002270,NM_153188",chr5:72112417-72210215,Media_Only,Chemical_A+B,OK,16.8352,19.754,0.0645,0.135964,no
XLOC_004658,NM_020375,chr12:4430358-4469190,Media_Only,Chemical_A+B,OK,2.22071,2.60571,0.0818,0.163132,no
XLOC_009790,NM_174919,chr17:43506717-43510282,Media_Only,Chemical_A+B,OK,0.390561,0.458269,0.5091,0.640337,no
XLOC_000591,"NM_001010935,NM_002884",chr1:112162404-112256101,Media_Only,Chemical_A+B,OK,37.8977,44.4672,0.058,0.125003,no
XLOC_013868,"NM_014426,NM_152227",chr20:17922243-17949490,Media_Only,Chemical_A+B,OK,30.1726,35.395,0.065,0.136729,no
XLOC_023712,NM_001493,chrX:153665258-153671814,Media_Only,Chemical_A+B,OK,25.9454,30.4361,0.06035,0.12909,no
XLOC_013672,"NM_007066,NM_181804,NM_181805",chr20:43160435-43247678,Media_Only,Chemical_A+B,OK,23.505,27.5703,0.0715,0.147138,no
XLOC_023260,NM_014728,chrX:12156584-12742642,Media_Only,Chemical_A+B,NOTEST,0.00560769,0.00657736,1,1,no
XLOC_011253,NR_026052,chr19:59086765-59095762,Media_Only,Chemical_A+B,OK,5.51023,6.46283,0.07825,0.157813,no
XLOC_001721,NM_006608,chr1:114239823-114301777,Media_Only,Chemical_A+B,OK,5.68927,6.67189,0.0817,0.163002,no
XLOC_004272,"NM_001244666,NM_003164",chr11:62574331-62599563,Media_Only,Chemical_A+B,OK,18.6264,21.8429,0.06495,0.136706,no
XLOC_002419,NM_145312,chr10:44101854-44113352,Media_Only,Chemical_A+B,OK,0.970649,1.13817,0.2581,0.388838,no
XLOC_017346,"NM_001194954,NM_001194955,NM_001194956,NM_018834,NM_199189",chr5:138609440-138667366,Media_Only,Chemical_A+B,OK,29.2841,34.3372,0.0749,0.152558,no
XLOC_010053,NM_022156,chr17:80015747-80023697,Media_Only,Chemical_A+B,OK,42.3393,49.6448,0.0638,0.134774,no
XLOC_003441,"NM_001128225,NM_152264",chr11:47430045-47438051,Media_Only,Chemical_A+B,OK,13.9883,16.4018,0.0659,0.138225,no
XLOC_013147,"NM_001171083,NM_017751,NM_017951",chr2:130908964-130948300,Media_Only,Chemical_A+B,OK,9.72714,11.4049,0.17415,0.291505,no
XLOC_003147,NM_025015,chr10:118430702-118502085,Media_Only,Chemical_A+B,NOTEST,0.278237,0.32622,1,1,no
XLOC_011938,NM_024316,chr19:54641435-54663446,Media_Only,Chemical_A+B,OK,5.54082,6.49632,0.5573,0.68153,no
XLOC_001638,NM_001514,chr1:89318320-89357301,Media_Only,Chemical_A+B,OK,16.5709,19.4283,0.0754,0.153442,no
XLOC_020762,"NM_001037126,NM_021807",chr7:132937822-133750513,Media_Only,Chemical_A+B,OK,11.846,13.8887,0.06805,0.141627,no
XLOC_021394,"NM_001101311,NM_001101312,NM_001101314,NM_014020",chr7:150488375-150502208,Media_Only,Chemical_A+B,OK,398.542,467.254,0.20925,0.334589,no
XLOC_003380,NM_019040,chr11:31531296-31805329,Media_Only,Chemical_A+B,OK,6.77937,7.94799,0.11045,0.20529,no
XLOC_012709,NM_004846,chr2:233415356-233433920,Media_Only,Chemical_A+B,OK,51.2966,60.1376,0.0653,0.137215,no
XLOC_011307,"NM_001145165,NM_031304",chr19:3490818-3500938,Media_Only,Chemical_A+B,OK,7.43985,8.72173,0.09775,0.187201,no
XLOC_022769,NM_001031689,chr9:26903367-27062931,Media_Only,Chemical_A+B,OK,8.88657,10.4174,0.17785,0.296169,no
XLOC_014681,NM_006440,chr22:19863039-20004309,Media_Only,Chemical_A+B,OK,21.9999,25.7879,0.4702,0.605393,no
XLOC_013164,NR_036549,chr2:135596185-135676176,Media_Only,Chemical_A+B,OK,0.34095,0.399559,0.8871,0.928113,no
XLOC_020922,NM_004227,chr7:6201411-6312242,Media_Only,Chemical_A+B,OK,2.98464,3.49751,0.0929,0.17989,no
XLOC_007454,NR_002824,chr15:23282264-23378259,Media_Only,Chemical_A+B,OK,5.34865,6.26762,0.07245,0.148763,no
XLOC_020491,"NM_005228,NM_201282,NM_201283,NM_201284",chr7:55086724-55275031,Media_Only,Chemical_A+B,OK,48.3508,56.6568,0.09815,0.187735,no
XLOC_005685,NM_031954,chr12:109886459-109915155,Media_Only,Chemical_A+B,OK,8.87495,10.3993,0.06825,0.141874,no
XLOC_006145,"NM_001042517,NM_001258366,NM_001258367,NM_001258368,NM_001258369,NM_001258370,NM_030932",chr13:60239720-60738119,Media_Only,Chemical_A+B,OK,0.787012,0.922181,0.2218,0.349169,no
XLOC_016012,"NM_001178145,NM_001178146,NM_178822",chr3:150804675-151176497,Media_Only,Chemical_A+B,NOTEST,0.0180872,0.021193,1,1,no
XLOC_007655,NM_017882,chr15:68499329-68522080,Media_Only,Chemical_A+B,OK,10.669,12.5005,0.07345,0.150418,no
XLOC_008122,"NR_003658,NR_027781",chr16:56677598-56678853,Media_Only,Chemical_A+B,OK,6.85473,8.03125,0.32695,0.463792,no
XLOC_013961,"NM_004613,NM_198951",chr20:36756863-36793700,Media_Only,Chemical_A+B,OK,287.385,336.694,0.14415,0.252539,no
XLOC_009835,NM_030802,chr17:47787686-47841518,Media_Only,Chemical_A+B,OK,5.39943,6.32576,0.09655,0.185438,no
XLOC_008703,"NM_001145548,NM_017740",chr16:85008066-85045141,Media_Only,Chemical_A+B,OK,15.1332,17.7292,0.066,0.138373,no
XLOC_021284,NM_139175,chr7:121958477-122526813,Media_Only,Chemical_A+B,NOTEST,0.0195234,0.0228697,1,1,no
XLOC_011432,"NM_001145416,NM_033408,NM_198536",chr19:11453451-11456981,Media_Only,Chemical_A+B,OK,152.473,178.606,0.06995,0.144803,no
XLOC_021596,"NM_001011667,NM_001011668,NM_001011669,NM_001011670,NM_001011671,NM_024300",chr8:57124314-57131176,Media_Only,Chemical_A+B,OK,9.22384,10.8039,0.0968,0.185739,no
XLOC_006294,"NM_006263,NM_176783",chr14:24605377-24610797,Media_Only,Chemical_A+B,OK,159.603,186.941,0.07425,0.151588,no
XLOC_004096,NM_138421,chr11:18101889-18127638,Media_Only,Chemical_A+B,OK,4.44687,5.20828,0.141,0.2483,no
XLOC_023011,"NM_001080551,NM_173521",chr9:114448900-114545779,Media_Only,Chemical_A+B,NOTEST,0.0129554,0.0151737,1,1,no
XLOC_023082,NM_001002913,chr9:130469270-130477936,Media_Only,Chemical_A+B,OK,9.31249,10.9068,0.16915,0.285087,no
XLOC_004660,NM_003845,chr12:4699243-4723041,Media_Only,Chemical_A+B,OK,5.0497,5.91383,0.11525,0.212146,no
XLOC_023880,"NM_001037811,NM_004493",chrX:53458205-53461323,Media_Only,Chemical_A+B,OK,69.5801,81.4867,0.0647,0.136283,no
XLOC_020463,NM_015983,chr7:43966034-44058748,Media_Only,Chemical_A+B,OK,4.80044,5.62179,0.1139,0.210217,no
XLOC_024048,"NM_001011551,NM_152692",chrX:119759528-119764005,Media_Only,Chemical_A+B,OK,44.7879,52.4499,0.0594,0.127606,no
XLOC_012380,NM_032309,chr2:113342035-113346617,Media_Only,Chemical_A+B,OK,19.5973,22.9495,0.11835,0.216594,no
XLOC_003418,"NM_001024844,NM_002231",chr11:44587140-44641315,Media_Only,Chemical_A+B,OK,14.1885,16.6148,0.0775,0.156709,no
XLOC_004123,NM_031217,chr11:28042162-28129746,Media_Only,Chemical_A+B,NOTEST,0.100094,0.117194,1,1,no
XLOC_013474,NM_033089,chr20:278203-280963,Media_Only,Chemical_A+B,OK,5.33955,6.25159,0.0955,0.183928,no
XLOC_000770,"NM_001257374,NM_005572,NM_170707,NM_170708",chr1:156052368-156109880,Media_Only,Chemical_A+B,OK,105.584,123.615,0.0843,0.1669,no
XLOC_003954,NM_019009,chr11:1295597-1330892,Media_Only,Chemical_A+B,OK,30.4292,35.6245,0.06325,0.133734,no
XLOC_018736,NR_052012,chr6:30201815-30314635,Media_Only,Chemical_A+B,NOTEST,0.135102,0.158161,1,1,no
XLOC_008136,NM_012106,chr16:57279037-57287545,Media_Only,Chemical_A+B,OK,38.6876,45.2878,0.0604,0.129177,no
XLOC_012904,NM_001743,chr2:47387220-47403740,Media_Only,Chemical_A+B,OK,347.401,406.665,0.0872,0.171327,no
XLOC_008975,"NM_001033566,NM_001033568,NM_018307",chr17:30469472-30552746,Media_Only,Chemical_A+B,OK,8.63499,10.1076,0.0747,0.152217,no
XLOC_004954,NM_033276,chr12:58335444-58351052,Media_Only,Chemical_A+B,OK,3.7544,4.3945,0.19575,0.318668,no
XLOC_009682,NM_000421,chr17:38974368-38992526,Media_Only,Chemical_A+B,OK,7.02696,8.22464,0.16185,0.275683,no
XLOC_009377,NM_031430,chr17:1549444-1553392,Media_Only,Chemical_A+B,OK,21.7505,25.4575,0.06735,0.140422,no
XLOC_015100,NM_173546,chr3:49209017-49213919,Media_Only,Chemical_A+B,OK,5.21019,6.0977,0.1147,0.211413,no
XLOC_016334,NM_015236,chr4:62362838-62938168,Media_Only,Chemical_A+B,NOTEST,0.00436631,0.00511003,1,1,no
XLOC_003951,NM_021128,chr11:839720-842529,Media_Only,Chemical_A+B,OK,73.6334,86.1728,0.0663,0.138855,no
